study,group,participant,item,response,word,onset,exact,acceptable,response_regex,match1,spelling,suggestion,suggestion_regex,match2,accuracy
210510_do,english,doen05,algae_13,belong,belong,bel,ong,belong,\bbelong\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,algae_14,group,group,gr,oup,group,\bgroup\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,algae_15,called,called,cal,led,called,\bcalled\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,algae_16,they,there,th,ere,there,\bthey\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen05,algae_17,many,many,ma,ny,many,\bmany\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,algae_18,species,species,spe,cies,species,\bspecies\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,algae_19,types,types,ty,pes,types,\btypes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,algae_20,more,most,mo,st,most,\bmore\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen05,algae_21,bodies,bodies,bod,ies,bodies,\bbodies\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,algae_22,water,water,wa,ter,water,\bwater\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,algae_23,oceans,oceans,oce,ans,oceans,\boceans\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,algae_24,lakes,lakes,la,kes,lakes,\blakes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,algae_25,ponds,ponds,po,nds,ponds,\bponds\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,noise_26,generated,generated,gene,rated,generated,\bgenerated\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,noise_27,industrial,industrial,indus,trial,industrial,\bindustrial\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,noise_28,workplaces,workplaces,workp,laces,workplaces,\bworkplaces\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,noise_29,comes,comes,co,mes,comes,\bcomes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,noise_30,highways,highway,hig,hway,highway,\bhighways\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen05,noise_31,airport,airplane,airp,lane,airplane,\bairport\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen05,noise_32,construction,construction,constr,uction,construction,\bconstruction\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,noise_33,more,more,mo,re,more,\bmore\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,noise_34,measly,mere,me,re,mere,\bmeasly\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen05,noise_35,certain,certain,cer,tain,certain,\bcertain\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,noise_36,durations,durations,dura,tions,durations,\bdurations\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,noise_37,physical,physical,phys,ical,physical,\bphysical\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,noise_38,earlobes,eardrum,ear,drum,eardrum,\bearlobes\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen05,noise_39,sensory,sensitive,sens,itive,sensitive,\bsensory\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen05,noise_40,inner,inner,in,ner,inner,\binner\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,noise_41,rest,result,res,ult,result,\brest\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen05,noise_42,temporary,temporary,temp,orary,temporary,\btemporary\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,noise_43,permanent,permanent,perm,anent,permanent,\bpermanent\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,noise_44,addion,addition,addi,tion,addition,\baddion\b,FALSE,FALSE,"c(""add ion"", ""add-ion"", ""addition"", ""addiction"")",\badd ion\b|\badd-ion\b|\baddition\b|\baddiction\b,TRUE,TRUE
210510_do,english,doen05,noise_45,raise,raise,ra,ise,raise,\braise\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,noise_46,pressure,pressure,pres,sure,pressure,\bpressure\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,noise_47,anxious,anxiety,anx,iety,anxiety,\banxious\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen05,noise_48,mental,mental,men,tal,mental,\bmental\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen05,noise_49,interruptions,interfere,inte,rfere,interfere,\binterruptions\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen05,noise_50,sleep,sleep,sl,eep,sleep,\bsleep\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,algae_01,very,very,ve,ry,very,\bvery\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,algae_02,because,because,bec,ause,because,\bbecause\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,algae_03,maintain,make,ma,ke,make,\bmaintain\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen06,algae_04,which,which,wh,ich,which,\bwhich\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,algae_05,need,need,ne,ed,need,\bneed\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,algae_06,breath,breathe,bre,athe,breathe,\bbreath\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen06,algae_07,seaalgae,seaweed,sea,weed,seaweed,\bseaalgae\b,FALSE,FALSE,"c(""sea algae"", ""sea-algae"", ""algae"")",\bsea algae\b|\bsea-algae\b|\balgae\b,FALSE,FALSE
210510_do,english,doen06,algae_08,like,like,li,ke,like,\blike\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,algae_09,however,however,how,ever,however,\bhowever\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,algae_10,actually,actually,actu,ally,actually,\bactually\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,algae_11,nor,nor,n,or,nor,\bnor\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,algae_12,instead,instead,ins,tead,instead,\binstead\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,algae_13,belong,belong,bel,ong,belong,\bbelong\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,algae_14,group,group,gr,oup,group,\bgroup\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,algae_15,called,called,cal,led,called,\bcalled\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,algae_16,there,there,th,ere,there,\bthere\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,algae_17,many,many,ma,ny,many,\bmany\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,algae_18,speicies,species,spe,cies,species,\bspeicies\b,FALSE,FALSE,"c(""species"", ""specifies"", ""specie"", ""spices"")",\bspecies\b|\bspecifies\b|\bspecie\b|\bspices\b,TRUE,TRUE
210510_do,english,doen06,algae_19,types,types,ty,pes,types,\btypes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,algae_20,most,most,mo,st,most,\bmost\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,algae_21,bodies,bodies,bod,ies,bodies,\bbodies\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,algae_22,water,water,wa,ter,water,\bwater\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,algae_23,oceans,oceans,oce,ans,oceans,\boceans\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,algae_24,lakes,lakes,la,kes,lakes,\blakes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,algae_25,ponds,ponds,po,nds,ponds,\bponds\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,noise_26,generally,generated,gene,rated,generated,\bgenerally\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen06,noise_27,industreis,industrial,indus,trial,industrial,\bindustreis\b,FALSE,FALSE,"c(""industries"", ""industrious"", ""industrialist"", ""industry"")",\bindustries\b|\bindustrious\b|\bindustrialist\b|\bindustry\b,FALSE,FALSE
210510_do,english,doen06,noise_28,workpaces,workplaces,workp,laces,workplaces,\bworkpaces\b,FALSE,FALSE,"c(""workplaces"", ""workspace"", ""work paces"", ""work-paces"", ""workplace"")",\bworkplaces\b|\bworkspace\b|\bwork paces\b|\bwork-paces\b|\bworkplace\b,TRUE,TRUE
210510_do,english,doen06,noise_29,comes,comes,co,mes,comes,\bcomes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,noise_30,highway,highway,hig,hway,highway,\bhighway\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,noise_31,airport,airplane,airp,lane,airplane,\bairport\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen06,noise_32,construction,construction,constr,uction,construction,\bconstruction\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,noise_33,more,more,mo,re,more,\bmore\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,noise_34,meer,mere,me,re,mere,\bmeer\b,FALSE,FALSE,"c(""mere"", ""meet"", ""meter"", ""seer"", ""leer"", ""meed"", ""deer"", ""peer"", ""beer"", ""veer"", ""meek"", ""weer"", ""me er"", ""me-er"", ""mercer"")",\bmere\b|\bmeet\b|\bmeter\b|\bseer\b|\bleer\b|\bmeed\b|\bdeer\b|\bpeer\b|\bbeer\b|\bveer\b|\bmeek\b|\bweer\b|\bme er\b|\bme-er\b|\bmercer\b,TRUE,TRUE
210510_do,english,doen06,noise_35,certain,certain,cer,tain,certain,\bcertain\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,noise_36,durations,durations,dura,tions,durations,\bdurations\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,noise_37,physical,physical,phys,ical,physical,\bphysical\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,noise_38,eardrum,eardrum,ear,drum,eardrum,\beardrum\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,noise_39,sensitive,sensitive,sens,itive,sensitive,\bsensitive\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,noise_40,inner,inner,in,ner,inner,\binner\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,noise_41,resides,result,res,ult,result,\bresides\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen06,noise_42,temperature,temporary,temp,orary,temporary,\btemperature\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen06,noise_43,perminate,permanent,perm,anent,permanent,\bperminate\b,FALSE,FALSE,"c(""terminate"", ""germinate"", ""terminator"", ""termination"", ""peregrinate"", ""peppermint"")",\bterminate\b|\bgerminate\b|\bterminator\b|\btermination\b|\bperegrinate\b|\bpeppermint\b,FALSE,FALSE
210510_do,english,doen06,noise_44,addition,addition,addi,tion,addition,\baddition\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,noise_45,raised,raise,ra,ise,raise,\braised\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen06,noise_46,pressure,pressure,pres,sure,pressure,\bpressure\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,noise_47,anxiety,anxiety,anx,iety,anxiety,\banxiety\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,noise_48,menopause,mental,men,tal,mental,\bmenopause\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen06,noise_49,interfere,interfere,inte,rfere,interfere,\binterfere\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen06,noise_50,sleep,sleep,sl,eep,sleep,\bsleep\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_01,very,very,ve,ry,very,\bvery\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_02,because,because,bec,ause,because,\bbecause\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_03,make,make,ma,ke,make,\bmake\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_04,which,which,wh,ich,which,\bwhich\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_05,need,need,ne,ed,need,\bneed\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_06,breathe,breathe,bre,athe,breathe,\bbreathe\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_07,seaweed,seaweed,sea,weed,seaweed,\bseaweed\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_08,like,like,li,ke,like,\blike\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_09,however,however,how,ever,however,\bhowever\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_10,actually,actually,actu,ally,actually,\bactually\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_11,nor,nor,n,or,nor,\bnor\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_12,instead,instead,ins,tead,instead,\binstead\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_13,belong,belong,bel,ong,belong,\bbelong\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_14,group,group,gr,oup,group,\bgroup\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_15,called,called,cal,led,called,\bcalled\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_16,there,there,th,ere,there,\bthere\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_17,many,many,ma,ny,many,\bmany\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_18,species,species,spe,cies,species,\bspecies\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_19,types,types,ty,pes,types,\btypes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_20,most,most,mo,st,most,\bmost\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_21,bodies,bodies,bod,ies,bodies,\bbodies\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_22,water,water,wa,ter,water,\bwater\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_23,oceans,oceans,oce,ans,oceans,\boceans\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_24,lakes,lakes,la,kes,lakes,\blakes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,algae_25,ponds,ponds,po,nds,ponds,\bponds\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,noise_26,generated,generated,gene,rated,generated,\bgenerated\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,noise_27,industrial,industrial,indus,trial,industrial,\bindustrial\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,noise_28,workplaces,workplaces,workp,laces,workplaces,\bworkplaces\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,noise_29,comes,comes,co,mes,comes,\bcomes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,noise_30,highway,highway,hig,hway,highway,\bhighway\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,noise_31,airplane,airplane,airp,lane,airplane,\bairplane\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,noise_32,construction,construction,constr,uction,construction,\bconstruction\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,noise_33,more,more,mo,re,more,\bmore\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,noise_34,mere,mere,me,re,mere,\bmere\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,noise_35,certain,certain,cer,tain,certain,\bcertain\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,noise_36,durations,durations,dura,tions,durations,\bdurations\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,noise_37,physical,physical,phys,ical,physical,\bphysical\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,noise_38,earlobes,eardrum,ear,drum,eardrum,\bearlobes\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen07,noise_39,sensitive,sensitive,sens,itive,sensitive,\bsensitive\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,noise_40,inner,inner,in,ner,inner,\binner\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,noise_41,result,result,res,ult,result,\bresult\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,noise_42,temporary,temporary,temp,orary,temporary,\btemporary\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,noise_43,permanent,permanent,perm,anent,permanent,\bpermanent\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,noise_44,addition,addition,addi,tion,addition,\baddition\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,noise_45,raise,raise,ra,ise,raise,\braise\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,noise_46,pressure,pressure,pres,sure,pressure,\bpressure\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,noise_47,anxiety,anxiety,anx,iety,anxiety,\banxiety\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen07,noise_48,menstural,mental,men,tal,mental,\bmenstural\b,FALSE,FALSE,"c(""menstrual"", ""mensurable"")",\bmenstrual\b|\bmensurable\b,FALSE,FALSE
210510_do,english,doen07,noise_49,interrupt,interfere,inte,rfere,interfere,\binterrupt\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen07,noise_50,sleep,sleep,sl,eep,sleep,\bsleep\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_01,very,very,ve,ry,very,\bvery\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_02,because,because,bec,ause,because,\bbecause\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_03,make,make,ma,ke,make,\bmake\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_04,which,which,wh,ich,which,\bwhich\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_05,need,need,ne,ed,need,\bneed\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_06,breathe,breathe,bre,athe,breathe,\bbreathe\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_07,seaweed,seaweed,sea,weed,seaweed,\bseaweed\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_08,like,like,li,ke,like,\blike\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_09,however,however,how,ever,however,\bhowever\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_10,actually,actually,actu,ally,actually,\bactually\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_11,nor,nor,n,or,nor,\bnor\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_12,instead,instead,ins,tead,instead,\binstead\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_13,belong,belong,bel,ong,belong,\bbelong\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_14,group,group,gr,oup,group,\bgroup\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_15,called,called,cal,led,called,\bcalled\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_16,there,there,th,ere,there,\bthere\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_17,many,many,ma,ny,many,\bmany\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_18,species,species,spe,cies,species,\bspecies\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_19,types,types,ty,pes,types,\btypes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_20,most,most,mo,st,most,\bmost\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_21,bodies,bodies,bod,ies,bodies,\bbodies\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_22,water,water,wa,ter,water,\bwater\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_23,oceeans,oceans,oce,ans,oceans,\boceeans\b,FALSE,FALSE,"c(""oceans"", ""ocean"")",\boceans\b|\bocean\b,TRUE,TRUE
210510_do,english,doen08,algae_24,lakes,lakes,la,kes,lakes,\blakes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,algae_25,ponds,ponds,po,nds,ponds,\bponds\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_26,generated,generated,gene,rated,generated,\bgenerated\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_27,industrial,industrial,indus,trial,industrial,\bindustrial\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_28,workplaces,workplaces,workp,laces,workplaces,\bworkplaces\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_29,comes,comes,co,mes,comes,\bcomes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_30,highway,highway,hig,hway,highway,\bhighway\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_31,airport,airplane,airp,lane,airplane,\bairport\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen08,noise_32,construction,construction,constr,uction,construction,\bconstruction\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_33,more,more,mo,re,more,\bmore\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_34,mere,mere,me,re,mere,\bmere\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_35,certain,certain,cer,tain,certain,\bcertain\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_36,durations,durations,dura,tions,durations,\bdurations\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_37,physical,physical,phys,ical,physical,\bphysical\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_38,eardrums,eardrum,ear,drum,eardrum,\beardrums\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen08,noise_39,sensitive,sensitive,sens,itive,sensitive,\bsensitive\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_40,inner,inner,in,ner,inner,\binner\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_41,result,result,res,ult,result,\bresult\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_42,temporary,temporary,temp,orary,temporary,\btemporary\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_43,permanent,permanent,perm,anent,permanent,\bpermanent\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_44,addition,addition,addi,tion,addition,\baddition\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_45,raise,raise,ra,ise,raise,\braise\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_46,pressure,pressure,pres,sure,pressure,\bpressure\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_47,anxiety,anxiety,anx,iety,anxiety,\banxiety\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_48,mental,mental,men,tal,mental,\bmental\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_49,interfere,interfere,inte,rfere,interfere,\binterfere\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen08,noise_50,sleep,sleep,sl,eep,sleep,\bsleep\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_01,very,very,ve,ry,very,\bvery\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_02,because,because,bec,ause,because,\bbecause\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_03,make,make,ma,ke,make,\bmake\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_04,which,which,wh,ich,which,\bwhich\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_05,need,need,ne,ed,need,\bneed\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_06,breathe,breathe,bre,athe,breathe,\bbreathe\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_07,seaweed,seaweed,sea,weed,seaweed,\bseaweed\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_08,like,like,li,ke,like,\blike\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_09,however,however,how,ever,however,\bhowever\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_10,actually,actually,actu,ally,actually,\bactually\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_11,nor,nor,n,or,nor,\bnor\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_12,instead,instead,ins,tead,instead,\binstead\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_13,belong,belong,bel,ong,belong,\bbelong\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_14,group,group,gr,oup,group,\bgroup\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_15,called,called,cal,led,called,\bcalled\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_16,there,there,th,ere,there,\bthere\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_17,many,many,ma,ny,many,\bmany\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_18,species,species,spe,cies,species,\bspecies\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_19,types,types,ty,pes,types,\btypes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_20,most,most,mo,st,most,\bmost\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_21,bodies,bodies,bod,ies,bodies,\bbodies\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_22,water,water,wa,ter,water,\bwater\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_23,oceans,oceans,oce,ans,oceans,\boceans\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_24,lakes,lakes,la,kes,lakes,\blakes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,algae_25,ponds,ponds,po,nds,ponds,\bponds\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen09,noise_26,geneated,generated,gene,rated,generated,\bgeneated\b,FALSE,FALSE,"c(""generated"", ""neatened"", ""generate"", ""neaten"", ""genned"")",\bgenerated\b|\bneatened\b|\bgenerate\b|\bneaten\b|\bgenned\b,TRUE,TRUE
